result,home_elo,away_elo,home_recent_goals_scored_home,home_recent_goals_scored_away,home_recent_goals_conceded_home,home_recent_goals_conceded_away,home_recent_home_games_won,home_recent_home_games_lost,home_recent_away_games_won,home_recent_away_games_lost,away_recent_goals_scored_home,away_recent_goals_scored_away,away_recent_goals_conceded_home,away_recent_goals_conceded_away,away_recent_home_games_won,away_recent_home_games_lost,away_recent_away_games_won,away_recent_away_games_lost
A,1611.80004883,1840.56652832,4,5,6,3,2,4,2,2,13,5,6,3,4,2,1,3
H,1797.50683594,1632.14575195,11,6,4,8,3,2,1,4,3,2,3,5,1,4,2,3
H,1880.26098633,1613.46533203,11,13,4,8,3,1,3,3,5,5,10,8,1,4,1,4
H,1632.10876465,1677.40698242,2,3,7,5,0,5,1,4,10,8,11,9,3,2,1,4
H,1624.89916992,1649.95739746,3,4,3,10,1,3,1,5,4,3,14,12,1,4,0,5
H,1757.50158691,1673.40454102,13,8,6,8,3,2,2,3,7,6,6,10,2,3,2,3
H,1629.94665527,1785.91552734,7,9,9,12,1,3,2,4,10,7,4,4,4,2,3,1
H,1847.36877441,1793.90979004,12,9,5,4,4,1,2,3,9,11,6,8,2,3,2,3
H,1609.84631348,1725.66589355,5,3,10,11,1,4,0,5,10,6,3,11,4,1,2,3
H,1813.49328613,1604.99780273,9,9,4,11,2,2,2,4,5,3,10,3,2,5,1,2
H,1770.71948242,1803.20935059,9,8,4,7,3,2,3,2,14,4,4,8,4,2,0,4
A,1590.4309082,1803.21069336,3,5,6,11,0,4,1,5,5,12,4,8,2,3,2,3
D,1637.14758301,1643.38769531,4,3,14,12,1,4,0,5,6,3,8,5,1,4,1,4
A,1668.58642578,1883.88000488,6,6,6,11,1,3,2,4,15,10,4,8,4,1,2,3
A,1666.12805176,1762.31982422,10,8,11,11,3,2,1,4,11,8,5,8,3,2,2,3
H,1626.4432373,1645.1427002,3,2,3,7,1,4,2,3,10,8,10,12,2,3,1,4
D,1719.26013184,1650.02258301,10,6,3,8,4,1,2,3,7,6,4,11,2,2,2,4
A,1603.05065918,1787.89172363,4,4,10,8,1,5,1,3,9,7,6,10,2,3,1,4
A,1665.8503418,1821.72912598,7,6,9,8,1,4,2,3,12,9,3,11,3,1,2,4
D,1638.22668457,1622.54077148,10,7,10,11,2,3,1,4,5,3,8,11,2,3,0,5
D,1657.13183594,1589.27648926,7,8,13,11,2,3,1,4,4,5,8,9,0,5,1,4
A,1639.64794922,1863.66381836,5,2,2,7,2,3,2,3,13,9,5,4,4,1,2,3
D,1798.26550293,1773.75390625,12,5,2,12,4,1,0,5,11,10,5,7,3,2,3,2
D,1788.90478516,1638.90905762,11,8,5,7,3,2,3,2,5,3,11,12,1,4,0,5
H,1819.53369141,1886.55407715,5,10,4,9,2,3,2,3,15,12,4,8,4,1,3,2
H,1867.73876953,1660.39099121,13,10,5,4,4,1,3,2,8,6,11,4,1,5,2,2
H,1624.59362793,1596.10266113,4,5,4,13,2,2,0,6,3,4,9,8,1,5,1,3
H,1794.83972168,1796.01501465,7,9,4,10,2,2,2,4,8,5,2,12,3,2,0,5
A,1653.50219727,1653.69372559,7,7,4,10,2,2,2,4,8,5,14,11,2,4,0,4
D,1874.90881348,1715.78051758,11,12,4,10,3,1,3,3,9,6,3,8,3,2,2,3
D,1648.73681641,1831.17907715,6,4,8,4,1,4,1,4,6,10,3,9,3,2,2,3
A,1592.71459961,1636.17382812,4,6,6,10,0,4,1,5,9,7,10,11,1,4,1,4
H,1776.00439453,1635.57299805,11,6,5,5,3,2,2,3,5,2,3,6,2,4,2,2
D,1827.18847656,1783.6048584,12,10,3,9,3,1,3,3,11,8,5,7,3,2,3,2
D,1871.48657227,1583.46557617,15,10,7,4,4,1,3,2,4,5,7,7,0,5,1,4
D,1636.98352051,1828.42773438,10,4,5,11,3,2,0,5,6,9,3,8,3,2,2,3
H,1629.5423584,1720.47314453,5,2,3,9,2,4,1,3,9,6,3,6,3,2,2,3
A,1582.06628418,1651.82885742,3,5,8,14,1,4,1,4,6,4,10,9,2,3,0,5
H,1786.58288574,1643.3338623,8,4,2,14,3,2,0,5,7,7,5,9,2,3,2,3
H,1823.55334473,1651.3873291,10,10,3,9,2,2,3,3,7,4,6,4,1,4,1,4
D,1657.03540039,1643.77648926,5,8,10,7,0,5,2,3,9,8,10,9,1,4,2,3
H,1805.37097168,1790.96020508,10,7,4,7,3,2,2,3,11,7,5,7,3,2,2,3
D,1863.70568848,1770.9654541,12,10,5,6,3,2,3,2,10,6,4,5,3,2,2,3
A,1638.35131836,1826.54602051,5,8,4,12,1,3,2,4,11,10,3,9,3,1,3,3
D,1778.50097656,1638.5579834,11,5,5,8,3,2,2,3,7,2,4,9,3,3,1,3
H,1591.08215332,1640.609375,3,5,6,7,0,4,1,5,9,4,4,11,3,2,0,5
D,1824.80200195,1791.56542969,5,9,1,8,3,1,2,4,8,4,2,14,3,2,0,5
H,1645.83972168,1571.05786133,9,6,10,5,1,4,2,3,3,5,10,12,1,5,1,3
A,1648.39465332,1859.63317871,7,4,6,5,1,4,1,4,11,10,4,6,3,2,3,2
H,1711.45751953,1667.46069336,9,7,3,5,3,2,2,3,5,6,8,11,2,3,1,4
A,1775.03796387,1817.8302002,10,5,4,5,3,2,1,4,14,6,4,6,4,2,2,2
H,1662.83728027,1654.97216797,6,5,10,7,2,3,1,4,5,4,10,6,0,6,1,3
H,1642.84008789,1630.74377441,7,1,4,9,3,3,0,4,7,7,8,8,1,4,2,3
H,1828.85083008,1718.26257324,13,8,3,6,4,1,3,2,8,7,3,5,3,2,2,3
D,1881.77001953,1601.42346191,11,13,4,5,3,2,4,1,5,4,6,5,1,4,1,4
D,1658.95300293,1671.00378418,5,5,8,11,2,3,1,4,7,5,10,7,2,3,1,4
D,1871.19836426,1810.00158691,11,12,7,3,3,2,4,1,6,8,2,3,3,2,2,3
H,1565.28613281,1765.79040527,3,5,10,13,1,4,1,4,6,5,5,5,2,3,1,4
A,1791.0489502,1638.86767578,8,4,2,14,3,2,0,5,6,4,9,5,1,4,1,4
H,1832.45092773,1649.90869141,11,13,3,10,3,1,4,2,8,6,8,5,2,3,2,3
A,1645.10302734,1763.31811523,4,5,9,9,0,5,1,4,8,5,4,8,2,3,2,3
A,1624.35876465,1874.26647949,7,9,7,11,1,3,2,4,10,13,4,5,2,3,4,1
D,1709.18713379,1635.93566895,7,7,2,10,3,1,2,4,5,4,12,9,0,6,0,4
D,1772.48547363,1868.01574707,8,5,4,8,2,3,2,3,9,12,4,3,3,2,4,1
D,1753.88037109,1838.80175781,5,6,4,7,2,2,1,5,17,9,4,7,4,1,3,2
A,1672.31787109,1618.23278809,7,5,10,7,2,3,1,4,9,3,3,10,3,2,0,5
H,1813.1842041,1657.63891602,6,8,2,3,3,2,2,3,6,4,9,9,2,4,1,3
H,1643.5579834,1777.86218262,8,6,8,10,2,3,2,3,9,3,4,12,3,3,0,4
A,1608.92700195,1837.92614746,4,5,5,6,1,3,1,5,16,8,2,6,4,1,3,2
H,1652.05444336,1649.22521973,6,5,9,6,1,4,1,4,10,1,5,9,4,2,0,4
A,1632.25805664,1872.48779297,8,1,5,13,3,2,0,5,10,11,4,5,2,3,4,1
H,1838.43188477,1806.34008789,16,7,2,5,4,1,3,2,8,8,4,3,3,2,2,3
D,1563.31274414,1662.05419922,3,3,10,16,1,4,0,5,9,5,7,6,2,3,1,4
D,1767.16967773,1601.45397949,9,4,4,14,3,2,0,5,4,3,6,5,1,4,0,5
H,1635.92138672,1617.40991211,5,5,10,10,0,5,0,5,8,9,9,10,1,4,2,3
H,1861.65734863,1625.69128418,9,13,4,4,3,2,4,1,9,4,3,9,3,2,1,4
D,1775.59753418,1650.76147461,7,5,5,8,1,4,2,3,5,6,9,12,1,4,1,4
H,1742.1875,1702.23413086,5,6,4,5,2,3,1,4,8,5,3,9,3,2,1,4
A,1650.27575684,1657.89221191,9,6,7,10,3,2,2,3,6,5,7,7,2,3,1,4
H,1611.18981934,1747.93920898,7,13,8,15,1,3,2,4,5,6,3,5,3,2,1,4
A,1876.20715332,1844.28857422,7,13,3,6,1,3,5,1,15,7,3,5,4,1,3,2
H,1667.01599121,1628.53869629,6,6,7,6,2,3,2,3,9,1,7,10,3,3,0,4
H,1800.48339844,1642.14135742,7,9,3,5,3,1,2,4,10,4,14,8,1,5,0,4
H,1660.77331543,1641.15197754,9,6,7,7,2,2,1,5,8,6,5,10,3,2,2,3
A,1655.49414062,1864.68237305,5,6,9,10,1,4,1,4,12,10,5,3,4,2,3,1
H,1622.6661377,1837.71350098,9,4,3,11,3,2,1,4,19,8,4,4,5,1,3,1
D,1696.48242188,1770.86486816,7,5,3,10,2,2,1,5,8,4,6,8,1,5,1,3
H,1607.05078125,1564.59362793,4,5,6,7,1,4,0,5,4,3,10,16,1,4,0,5
H,1880.54748535,1673.4041748,10,15,4,4,3,2,4,1,8,6,3,6,3,2,2,3
H,1618.33276367,1632.51074219,8,1,6,12,3,2,0,5,12,4,6,11,3,2,1,4
D,1556.95996094,1627.19006348,4,2,10,16,1,4,0,5,10,11,8,14,2,3,1,4
H,1735.37780762,1851.9855957,9,4,5,12,2,3,0,5,8,11,6,5,1,4,4,1
H,1630.42224121,1695.05541992,8,3,5,11,3,2,1,4,8,2,4,10,2,3,0,5
H,1856.77319336,1667.68518066,15,8,3,4,4,1,4,1,12,6,8,6,3,2,1,4
D,1824.05102539,1645.20922852,15,11,3,8,4,1,3,2,4,6,10,10,1,4,1,4
H,1775.30505371,1811.41516113,7,5,4,9,1,4,1,4,12,5,3,5,4,1,1,4
H,1722.2121582,1610.86657715,5,5,3,6,3,2,1,4,4,5,4,7,2,3,0,5
H,1625.69250488,1748.8013916,12,6,6,10,3,2,1,4,10,4,7,12,2,3,0,5
H,1686.98620605,1884.02941895,5,4,3,13,1,3,0,6,13,11,5,3,4,2,3,1
A,1626.87939453,1782.54272461,6,14,7,17,1,3,1,5,8,4,4,6,2,4,1,3
H,1838.56201172,1638.49145508,4,13,6,9,0,4,4,2,8,3,6,11,3,2,1,4
A,1606.7722168,1817.96789551,4,4,4,5,2,3,0,5,17,9,5,7,4,2,2,2
D,1669.92224121,1726.30651855,8,6,3,5,3,2,2,3,5,5,3,6,3,2,1,4
H,1804.17749023,1557.27075195,11,5,3,6,3,1,1,5,6,2,9,16,1,4,0,5
H,1665.04846191,1643.46569824,8,6,6,7,2,2,1,5,11,4,12,12,2,4,0,4
H,1651.29223633,1625.15087891,4,6,10,8,1,4,1,4,11,1,8,9,4,2,0,4
A,1621.03088379,1863.20214844,7,11,9,15,1,4,0,5,15,9,1,1,5,0,5,0
H,1598.71984863,1635.23840332,3,4,5,5,2,3,0,5,10,5,9,15,2,3,0,5
D,1669.52185059,1739.43041992,7,6,2,5,3,2,2,3,10,3,7,9,2,3,0,5
A,1673.27575684,1788.39135742,11,5,7,6,3,2,1,4,4,6,3,7,1,4,2,3
H,1656.97338867,1553.96765137,5,6,7,8,2,3,1,4,6,1,9,14,1,4,0,5
A,1635.06347656,1726.70690918,12,6,6,10,3,2,1,4,5,2,3,6,3,2,0,5
H,1841.92089844,1872.83618164,6,10,6,8,1,4,3,2,10,12,5,5,3,2,3,2
H,1807.48059082,1619.46972656,14,3,3,5,4,1,0,5,9,1,8,10,3,2,0,5
A,1698.17944336,1826.02026367,7,4,4,12,2,3,0,5,12,12,4,7,3,2,3,2
H,1865.9498291,1663.44042969,10,12,5,7,3,2,2,3,11,4,9,5,3,3,1,3
H,1616.76452637,1611.27636719,9,2,7,12,3,1,0,6,6,3,5,4,3,3,0,4
H,1867.06994629,1624.60778809,15,8,1,1,5,0,5,0,13,4,9,8,3,3,1,3
A,1549.90026855,1848.80725098,6,1,7,15,1,3,0,6,8,10,7,6,2,4,3,1
A,1739.39172363,1691.90429688,10,5,7,11,2,2,0,6,6,4,4,12,2,3,0,5
A,1622.68188477,1661.04077148,9,5,7,18,2,2,0,6,5,6,6,8,3,2,1,4
D,1628.21606445,1617.16308594,6,3,4,12,3,1,1,5,7,10,10,14,1,5,0,4
H,1832.29541016,1669.56054688,12,11,4,6,3,2,3,2,9,5,4,4,3,3,2,2
A,1737.16259766,1810.18579102,5,5,3,7,3,2,1,4,14,3,4,5,4,1,0,5
D,1544.90710449,1707.54760742,6,0,10,9,1,4,0,5,6,5,4,11,2,3,1,4
H,1870.42578125,1664.30712891,15,8,1,1,5,0,5,0,7,6,4,8,2,3,2,3
H,1723.74853516,1675.78674316,10,5,9,8,2,3,0,5,5,9,6,9,3,2,1,4
H,1837.54870605,1853.80053711,16,11,5,6,4,1,3,2,7,13,6,6,2,3,4,1
H,1802.12329102,1604.8215332,6,8,3,7,2,3,3,2,6,3,4,5,3,2,0,5
A,1723.61999512,1660.9552002,3,5,6,7,2,3,1,4,10,4,8,6,3,2,1,4
A,1607.93591309,1621.25195312,10,3,11,15,2,3,0,5,7,4,8,11,2,3,1,4
H,1868.43505859,1619.29907227,8,12,3,7,3,2,2,3,7,11,9,15,1,4,0,5
A,1626.08007812,1823.72827148,7,2,5,12,3,2,0,5,14,6,4,5,4,1,1,4
H,1704.72338867,1712.17614746,6,6,4,11,2,3,1,4,4,4,8,6,2,4,1,3
H,1847.18457031,1633.88464355,6,13,5,7,2,2,4,2,12,1,7,9,4,1,0,5
D,1602.1373291,1729.01708984,6,4,4,7,3,2,0,5,8,5,8,8,2,3,0,5
H,1672.39904785,1547.73120117,10,5,8,5,3,2,2,3,8,0,10,9,1,4,0,5
A,1670.51818848,1804.80761719,4,9,6,10,2,2,1,5,8,8,4,3,3,3,3,1
D,1636.94177246,1871.13623047,7,7,8,11,2,2,2,4,10,12,3,7,4,1,2,3
A,1616.59777832,1592.24609375,7,10,9,14,1,4,0,5,10,3,14,15,2,3,0,5
H,1660.82250977,1618.00891113,7,6,4,12,2,3,1,4,8,2,9,12,3,3,0,4
H,1831.79956055,1873.91040039,14,10,4,6,4,1,2,3,15,8,3,1,5,0,5,0
H,1631.47680664,1700.56298828,12,2,7,11,4,1,0,5,4,4,6,9,2,3,1,4
H,1542.22058105,1641.54553223,8,1,10,11,1,4,0,5,10,7,11,9,2,3,2,3
A,1727.13354492,1863.36181641,8,4,8,7,2,3,0,5,15,6,3,3,5,0,4,1
A,1602.48632812,1866.5324707,10,4,14,13,2,3,1,4,10,11,3,9,4,1,1,4
H,1842.3482666,1677.90966797,15,10,3,6,5,0,2,3,13,5,5,5,4,1,2,3
D,1610.3112793,1604.02087402,7,2,9,14,2,3,0,5,4,4,4,7,2,3,0,5
H,1661.80200195,1606.35754395,4,9,8,8,2,3,1,4,6,10,7,14,1,4,0,5
H,1716.33654785,1849.5925293,7,6,4,11,2,3,1,4,8,9,6,7,3,2,3,2
D,1813.52380371,1839.28295898,8,10,4,3,3,2,4,1,15,9,4,6,4,1,2,3
D,1628.78894043,1608.37414551,9,8,9,12,2,2,2,4,7,1,9,8,2,4,0,4
A,1597.4074707,1736.05310059,6,8,7,14,1,4,0,5,11,6,4,6,3,3,1,3
A,1840.38012695,1595.81555176,9,10,3,7,3,1,2,4,9,4,15,13,2,3,1,4
D,1829.87585449,1848.52624512,7,9,5,11,3,1,3,3,19,9,3,5,6,0,2,2
A,1605.95800781,1670.7520752,4,3,4,6,2,3,0,5,6,9,7,8,3,2,1,4
D,1679.62487793,1812.42651367,6,8,3,12,2,3,2,3,9,7,5,2,3,3,3,1
H,1873.20336914,1639.82263184,9,15,2,9,4,0,2,4,10,2,5,11,4,1,0,5
H,1873.89880371,1554.97717285,10,9,3,3,4,0,5,1,9,1,10,11,1,4,0,5
H,1692.21704102,1716.59643555,4,3,6,8,2,3,1,4,7,4,9,7,2,3,0,5
A,1875.27319336,1610.80603027,11,14,3,8,5,0,2,3,5,3,8,10,1,4,0,5
A,1626.35705566,1591.31628418,11,7,11,12,2,3,1,4,5,8,6,14,1,4,0,5
H,1637.75280762,1704.56286621,10,3,5,9,4,1,0,5,7,3,9,8,2,3,0,5
D,1825.55639648,1875.7244873,11,10,6,7,3,2,2,3,12,8,3,3,5,0,4,1
D,1594.3671875,1678.25402832,5,3,6,6,2,3,0,5,11,3,5,8,4,1,1,4
H,1610.63928223,1704.25061035,9,6,15,14,2,3,2,3,7,3,6,8,3,2,1,4
D,1810.52185059,1553.15148926,8,8,4,3,3,2,3,2,9,1,10,10,1,4,0,5
D,1681.52954102,1742.14428711,7,8,3,12,2,3,2,3,10,7,3,6,3,2,2,3
A,1682.34301758,1828.52685547,6,10,7,6,3,2,2,3,9,7,7,10,3,2,2,3
H,1876.26550293,1860.0411377,10,9,2,4,4,0,4,2,9,14,4,8,4,1,2,3
H,1742.35412598,1610.99487305,10,8,3,6,3,2,2,3,11,6,13,9,2,4,1,3
H,1560.48632812,1825.01550293,8,1,9,10,1,3,0,6,10,10,7,7,2,3,2,3
A,1695.53112793,1670.5513916,6,4,6,10,2,2,1,5,6,9,11,5,3,3,2,2
H,1844.77490234,1594.79589844,16,10,1,5,5,0,2,3,6,1,7,4,2,4,0,4
H,1626.03808594,1645.80541992,5,5,7,11,1,3,1,5,10,3,3,9,5,0,0,5
H,1677.82531738,1681.31970215,11,3,5,8,4,1,1,4,8,7,4,12,2,4,1,3
A,1696.51025391,1803.18701172,5,3,7,9,2,2,0,6,7,8,3,3,3,2,3,2
H,1840.31848145,1619.35876465,9,9,7,9,3,2,2,3,6,6,12,14,2,3,2,3
H,1851.68261719,1578.67126465,9,10,4,10,4,1,1,4,10,1,9,9,2,3,0,5
H,1806.83056641,1846.73986816,10,7,7,5,2,3,2,3,12,10,1,5,5,0,2,3
H,1815.56408691,1632.93139648,7,10,3,2,3,2,4,1,7,4,8,8,2,3,1,4
D,1592.83081055,1748.4387207,5,1,7,5,1,4,0,5,15,8,5,6,4,1,2,3
H,1674.79321289,1586.3190918,6,7,4,13,1,4,1,4,2,6,10,9,0,5,1,4
D,1685.41125488,1684.35180664,5,12,6,6,3,2,3,2,9,3,4,8,4,1,1,4
D,1638.91210938,1884.62402344,10,4,3,9,5,0,0,5,13,6,3,3,5,0,3,2
H,1617.22851562,1684.13330078,6,7,12,11,2,3,2,3,5,2,10,7,2,3,0,5
A,1604.91040039,1842.44885254,7,9,10,15,1,4,1,4,10,9,5,9,4,1,2,3
H,1876.2088623,1624.75646973,12,7,3,4,4,0,3,3,5,7,12,11,2,3,2,3
H,1578.31335449,1591.55749512,2,3,10,7,0,5,1,4,5,1,7,4,1,5,0,4
D,1572.65307617,1639.92126465,7,1,6,11,2,2,0,6,8,4,2,9,4,1,0,5
D,1625.40698242,1679.70568848,4,4,6,10,1,3,1,5,7,10,8,4,3,3,3,1
H,1682.65136719,1595.76306152,9,5,4,9,4,1,1,4,7,7,12,12,1,5,1,3
H,1811.0402832,1675.39294434,12,10,1,6,5,0,2,3,7,6,4,10,2,4,1,3
H,1668.7857666,1813.15905762,1,2,8,9,1,3,0,6,10,7,5,5,3,2,2,3
H,1682.98278809,1572.74621582,4,2,9,8,2,3,0,5,8,1,7,8,2,3,0,5
H,1798.96203613,1841.6628418,10,5,5,8,3,2,1,4,8,10,3,10,4,1,1,4
D,1827.9901123,1591.35266113,8,10,3,2,3,2,4,1,6,8,12,14,0,5,1,4
H,1668.40625,1584.66320801,7,6,4,14,2,3,1,4,5,1,4,5,1,4,0,5
H,1622.11462402,1639.82800293,5,7,12,11,2,3,2,3,8,5,2,9,4,1,0,5
A,1625.12695312,1693.05114746,5,4,7,8,1,4,1,4,6,8,9,7,1,3,2,4
A,1687.06176758,1585.2076416,8,5,4,9,4,1,1,4,2,3,8,7,1,4,1,4
H,1818.02685547,1746.85546875,13,10,1,6,5,0,2,3,15,6,4,3,4,1,2,3
A,1679.98571777,1878.85070801,6,11,8,5,2,3,3,2,15,6,4,4,5,0,2,3
D,1855.2956543,1673.88342285,8,11,5,5,3,1,4,2,7,6,2,14,3,2,1,4
H,1597.9050293,1674.69506836,5,9,9,15,0,4,1,5,6,11,10,5,1,4,3,2
H,1741.72241211,1668.88818359,15,8,3,6,4,0,2,4,8,5,4,9,4,1,1,4
H,1566.62231445,1628.38952637,8,2,7,10,2,3,0,5,8,7,14,8,3,3,2,2
H,1808.55383301,1632.55725098,13,4,6,8,4,2,0,4,8,6,2,10,4,1,0,5
H,1608.48364258,1623.07922363,8,9,11,12,1,4,1,4,7,8,10,10,3,2,2,3
H,1604.93493652,1619.13439941,2,5,7,7,1,3,2,4,8,4,11,7,1,5,1,3
H,1752.3894043,1577.03173828,18,6,3,6,5,0,1,4,10,2,5,10,3,2,0,5
A,1683.12316895,1885.69506836,7,5,2,10,3,2,1,4,15,7,4,5,5,0,2,3
H,1663.32043457,1830.4708252,8,5,4,11,4,1,1,4,8,10,3,11,4,1,1,4
A,1669.21569824,1709.80871582,6,9,10,7,1,4,2,3,7,0,10,6,3,3,0,4
D,1836.31994629,1813.85351562,6,11,4,5,2,2,4,2,11,4,6,8,4,2,0,4
A,1580.22290039,1829.24389648,2,1,4,7,0,4,0,6,9,8,4,1,3,3,3,1
H,1824.71362305,1703.14697266,14,10,2,6,5,0,2,3,6,12,9,10,1,3,3,3
A,1632.93554688,1828.40930176,3,7,1,12,2,1,0,7,16,6,3,5,6,0,1,3
A,1890.45739746,1611.53820801,12,9,4,6,4,0,3,3,3,4,7,6,2,3,2,3
H,1571.43371582,1660.63977051,8,2,3,14,3,1,0,6,8,9,13,6,1,5,2,2
H,1718.38476562,1678.36083984,7,3,8,8,3,2,1,4,8,3,4,6,3,3,1,3
H,1816.46520996,1757.98742676,10,5,6,9,3,2,0,5,22,4,3,4,6,0,1,3
D,1834.96447754,1678.0715332,9,9,4,2,3,3,3,1,11,3,5,10,5,1,0,4
D,1699.45141602,1617.59301758,6,10,9,11,1,3,2,4,10,6,11,12,2,4,0,4
D,1815.71972656,1833.70812988,8,10,3,12,4,1,1,4,7,8,5,5,2,3,3,2
D,1613.96972656,1574.50231934,7,8,7,12,3,1,2,4,3,1,7,6,0,5,0,5
H,1625.88183594,1670.82556152,3,6,3,10,2,2,0,6,6,3,4,8,2,3,1,4
D,1829.21740723,1751.11914062,6,9,3,2,2,4,3,1,19,5,3,7,5,0,1,4
H,1618.08081055,1683.81848145,7,4,6,8,2,3,1,4,8,3,4,10,4,1,0,5
H,1814.19604492,1652.10998535,9,10,5,12,3,2,1,4,8,10,11,8,1,4,2,3
H,1874.95227051,1835.23193359,9,9,4,6,3,1,3,3,7,10,5,6,2,3,3,2
H,1579.96337891,1577.58776855,10,1,4,11,4,1,0,5,3,0,7,4,0,5,0,5
D,1823.33361816,1621.71740723,13,3,7,7,4,2,0,4,7,6,8,12,2,3,0,5
H,1695.32702637,1627.04333496,5,10,5,11,1,3,2,4,3,6,7,5,2,3,3,2
A,1610.88427734,1835.46289062,7,6,7,11,3,2,1,4,16,4,3,4,6,0,1,3
A,1628.35742188,1880.11645508,7,7,8,11,2,3,0,5,11,9,5,4,4,1,3,2
H,1830.06762695,1588.80236816,5,11,4,8,1,3,3,3,11,1,5,11,4,1,0,5
D,1568.74890137,1633.29711914,3,2,7,8,0,4,0,6,3,6,3,10,2,2,0,6
A,1663.41040039,1816.69360352,6,0,4,8,2,3,0,5,15,2,9,6,4,3,0,3
H,1841.63317871,1629.35180664,14,7,3,5,5,0,2,3,9,4,6,6,3,3,1,3
A,1672.54748535,1701.88574219,8,3,4,8,4,1,0,5,7,10,4,11,2,2,2,4
H,1647.34106445,1604.71398926,5,10,11,11,0,4,2,4,8,6,6,11,3,2,1,4
H,1755.16503906,1730.40856934,15,6,3,8,4,0,1,5,10,3,8,8,4,2,1,3
H,1620.48461914,1818.96484375,2,7,5,8,2,2,3,3,10,10,5,12,3,2,1,4
D,1639.42834473,1721.62756348,5,7,5,5,3,2,3,2,10,5,5,12,4,1,1,4
H,1762.8137207,1633.74401855,19,5,5,8,5,0,0,5,3,5,3,8,2,2,0,6
A,1711.30871582,1832.74572754,7,11,4,8,2,2,3,3,8,11,5,4,2,3,3,2
H,1657.46154785,1586.25854492,6,0,5,8,2,3,0,5,11,2,5,12,4,1,0,5
H,1846.0501709,1623.01379395,14,7,3,5,5,0,2,3,6,7,9,11,2,3,0,5
H,1625.0690918,1599.72753906,9,4,6,10,3,2,1,4,8,3,6,10,3,2,0,5
H,1833.78100586,1885.59436035,5,10,3,2,1,5,3,1,11,9,5,5,4,1,3,2
A,1663.25878906,1822.7767334,6,3,5,8,3,2,0,5,13,4,6,7,4,2,1,3
A,1568.4362793,1800.15539551,3,2,7,8,0,5,0,5,10,7,5,12,3,2,1,4
H,1620.0411377,1564.90405273,6,7,7,15,2,2,0,6,3,2,6,8,0,5,0,5
H,1580.89855957,1631.30529785,11,3,5,15,4,1,0,5,10,2,6,8,4,2,1,3
H,1595.34960938,1664.67980957,6,3,5,11,2,2,0,6,8,0,5,8,3,2,0,5
D,1653.26306152,1768.4876709,6,9,7,12,1,3,1,5,22,4,6,7,6,0,0,4
A,1629.9284668,1849.51574707,2,6,3,11,1,2,0,7,6,10,2,2,2,4,3,1
A,1829.69787598,1640.36230469,12,5,5,7,4,1,2,3,7,7,6,5,3,2,3,2
H,1876.26464844,1700.12658691,9,9,5,7,3,1,3,3,7,11,7,7,2,3,3,2
H,1805.54602051,1720.8918457,10,5,5,13,3,2,1,4,10,7,5,11,4,1,1,4
A,1654.66333008,1850.88110352,7,7,6,6,3,2,3,2,18,5,3,3,6,0,2,2
D,1845.78625488,1856.45349121,6,14,3,4,2,2,4,2,6,11,2,1,2,4,4,0
A,1649.46765137,1622.99072266,7,7,3,6,3,2,3,2,2,5,5,9,1,3,0,6
D,1696.47790527,1591.01318359,4,13,7,11,1,3,3,3,11,3,5,15,4,1,0,5
D,1653.72485352,1654.25708008,8,0,5,9,3,2,0,5,6,6,7,11,1,4,0,5
A,1658.19592285,1716.8840332,6,2,6,7,3,3,0,4,10,7,5,11,4,1,1,4
A,1767.49365234,1879.91333008,16,4,3,7,5,0,0,5,13,8,7,6,4,1,3,2
D,1858.53674316,1606.3046875,6,11,2,1,2,3,4,1,8,2,5,9,3,2,0,5
D,1561.54626465,1843.70300293,3,2,5,11,1,4,0,5,6,10,3,4,2,3,3,2
H,1856.07666016,1809.55383301,18,6,3,3,6,0,3,1,9,5,4,13,3,2,1,4
A,1621.1907959,1815.39685059,10,0,6,9,4,2,0,4,13,5,7,5,4,2,2,2
H,1658.36962891,1864.82885742,4,6,5,11,1,3,0,6,19,6,3,3,6,0,3,1
D,1639.8260498,1653.16381836,10,5,5,9,3,1,1,5,7,0,5,9,2,3,0,5
D,1640.6192627,1651.30297852,1,7,4,9,1,2,1,6,5,2,7,7,2,4,0,4
H,1727.32836914,1617.88415527,10,8,2,11,4,0,2,4,8,0,6,9,3,3,0,4
H,1840.24572754,1635.390625,4,12,2,6,1,3,3,3,7,7,5,5,3,3,3,1
H,1615.51086426,1756.92712402,6,3,5,10,2,2,0,6,16,4,6,7,5,1,0,4
H,1804.35314941,1858.3692627,8,5,2,15,3,1,1,5,7,8,3,1,2,4,3,1
D,1822.25500488,1693.29992676,11,6,7,5,3,2,3,2,4,12,7,9,1,4,3,2
H,1894.03137207,1568.55493164,10,11,6,6,3,1,4,2,5,2,7,11,1,4,0,5
A,1698.68701172,1814.69519043,3,12,4,9,1,3,3,3,10,4,2,12,4,1,1,4
H,1747.46044922,1611.51501465,14,4,6,8,4,1,0,5,8,0,6,10,3,3,0,4
A,1653.36791992,1896.19836426,5,2,7,7,2,4,0,4,13,10,6,5,4,1,4,1
H,1638.01342773,1638.7331543,12,4,7,7,3,2,1,4,3,6,6,8,1,3,1,5
H,1845.31835938,1733.8762207,9,10,2,6,2,3,2,3,13,8,2,9,5,0,2,3
A,1566.56677246,1688.82458496,5,2,7,13,1,4,0,5,3,8,6,9,1,4,2,3
